X	Y	REGION	PROVINCE	DEO	ROAD_NAME	BRIDGE_ID	BR_NAME	BR_LENGTH	BR_TYPE1	YR_CONST	ACTUAL_YR	BR_WIDTH	LOAD_LIMIT	HT_OVER	HT_UNDER	L_SDWALK	R_SDWALK	NUM_LANES	CROSSING	BRGY	MUN	ROAD_SEC_CLASS	ROUTE_NO	MaxBRHT	MaxPierHT
120.728603560415	14.0093472341166	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00036LZ	Obispo Bridge	39	reinforced_concrete	Post 1970	1982	9.85	15			1.1	1.2	2	River	Tuyon-tuyon	Tuy	Secondary	436	10	9.33
120.734293578221	13.9468166842286	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00011LZ	Cayponse Bridge	11	reinforced_concrete	1945-1970	1983	10.07	15			1.4	1.4	2	River	Cayponse	Balayan	Secondary	436	4.7	
121.064932538715	14.0881054864149	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B00034LZ	Ambulong Bridge № 1	15	reinforced_concrete	Year Known	1968	8.94	15			0.75	0.75	2	River	Ambulong	Tanauan	Secondary	421	3.33	
121.080457507988	13.6235939634614	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B03042LZ	Ilijan Bridge	40	reinforced_concrete	Year Known	1990	9.56				1.1	1.1	2		Ilijan	Batangas City	Secondary	439	6.5	
120.618961314424	14.1569230358471	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04372LZ	Looc Bridge	31	reinforced_concrete	Post 1970	2005	9.7	15		6.5	1	1.05	2	River	Looc	Nasugbu	Secondary	407	8.8	
120.917999042628	13.8781978128222	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B01294LZ	Pansipit Bridge	32	reinforced_concrete	Year Known	1975	9.92	15			1.27	1.27	2	River	Poblacion	Lemery	Secondary	436	4.48	3.68
121.056785763307	13.7022882247895	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B03039LZ	Pinamucan Bridge	16	reinforced_concrete	Year Known	1993	9.6	20			1.1	1.1	2		Pinamucan	Batangas City	Secondary	439	8.61	
120.934777941508	14.0478908058905	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03174LZ	Bugaan Bridge	39	reinforced_concrete	Year Known	1996	8.96	15			0.4	0.4	2	River	Poblacion	Laurel	Tertiary		7.18	4.5
120.712512712203	13.9503509877531	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Balayan - Balibago Road	B04473LZ	Canda Bridge	31	reinforced_concrete	Post 1970	2015	9.72	15			1.11	1.11	2	River	Sambat	Balayan	Secondary	409	7.2	
121.23907009752	13.6232404200178	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Lobo - Malabrigo - San Juan Road	B04828LZ	Sawang Bridge	21	reinforced_concrete	Year Known	2014	9.55	20			1.1	1.1	2	River	Sawang	Lobo	Secondary	439	5.9	
121.211625014543	13.9847330174137	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Lipa City - Alaminos Road	B03387LZ	Soloc Bridge	48	reinforced_concrete	Year Known	1975	16.8	10			0.74	0.74	2	River	Lumbang	Lipa	Tertiary		16.6	14.3
120.631864354298	13.9382112676998	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Nasugbu - Lian - Calatagan Road	B03179LZ	Matala Bridge	13	reinforced_concrete	Year Known	1972	9.22	15			1.11	1.11	2	River	Balibago	Lian	Secondary	408	5.8	
121.008286704902	14.0892587618288	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03163LZ	Banga Bridge 4	7	reinforced_concrete	Year Known	1970	7.7	15					2	River	Banga	Talisay	Tertiary		3	
121.409080367605	13.7864738768391	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03106LZ	Puting Buhangin Bridge	25	reinforced_concrete	Year Known	1996	16.55	20			0.81	0.8	4	River	Puting Buhangin	San Juan	Tertiary		11.45	
120.90919401405	13.8906813105857	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B04715LZ	Palanas Bridge	23	reinforced_concrete	Year Known	1975	16.97	15			1.1	1.15	4	River	Palanas	Lemery	Secondary	436	6.2	
121.21338248555	13.6927171259521	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B05025LZ	Biga Bridge № 2	60	steel	Year Known	2020	8.94				0.8	0.8		River	Malapad Na Parang	Lobo	Secondary	438	34.4	
121.029543974721	13.7828092539146	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Palico - Balayan - Batangas Road	B02922LZ	Lagnas Bridge	41	steel	Year Known	1945	9.6	15			1.1	1.1	2	River	Poblacion	San Pascual	Secondary	436	9.6	7.5
120.989577935199	14.0838222684173	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03167LZ	Buco Bridge	7	reinforced_concrete	Year Known	1960	8.37	10					2	River	Buco	Talisay	Tertiary		3.75	
120.727616628602	14.0225924530747	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00039LZ	Mataywanak Bridge	46	reinforced_concrete	Post 1970	1928	9.85	15			1	1.1	2	River	Rizal	Tuy	Secondary	436	12.5	9.65
121.140002751433	14.1213384061733	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Daang Maharlika	B03184LZ	Santiago Bridge № 1	7	reinforced_concrete	Year Known	1972	11.75	20					2	River	Santiago	SantoTomas	Primary	1	6.56	
121.025705024863	14.0931999631058	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B03159LZ	Laurel Bridge	28	steel	Year Known	1966	8.28	20			0.73	0.73	2	River	Poblacion 1	Talisay	Secondary	421	5.14	3.7
121.158337054509	13.8294840564529	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B00068LZ	Matala Bridge	9	reinforced_concrete	Year Known	1949	8.7	20			0.84	0.82	2	River	Matala	Ibaan	Secondary	435	7.5	
121.162312639385	13.9525319373479	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Manila - Batangas Road	B02930LZ	Balintawak Bridge	25	reinforced_concrete	Year Known	2009	25.52	20			0.65	0.7	6	River	Balintawak	Lipa	Primary	4	5.92	
121.072628356991	13.7666391050031	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B03026LZ	Bridge of Promise	104	reinforced_concrete	Year Known	1972	9.42	20			1	1	2	River	Kumintang Ibaba	Batangas City	Secondary	438	21.3	19.7
120.847675227513	14.0561841611409	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Diokno Highway	B04921LZ	Diokno Bridge	90	reinforced_concrete	Year Known	2018	9.5				0.85	0.85	2	Open Ground	Tamayo	Calaca	Secondary	410	12.43	9
121.219127949658	13.8829878939329	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B04530LZ	Bawi Bridge	6	reinforced_concrete	Year Known	1942	16.8	10					4	River	Bawi	Padre Garcia	Secondary	435	3	
120.80601258726	13.9321230497703	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B01278LZ	Madalunot Bridge	31	reinforced_concrete	1945-1970	1966	8.38	15			0.5	0.5	2	River	Quisumbing	Calaca	Secondary	436	6.63	3
120.899132361348	13.7461960949526	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Bauan - Mabini Road	B02929LZ	Solo Bridge	30	reinforced_concrete	Year Known	1994	9.5	15			0.6	0.6	2	River	Solo	Mabini	Tertiary		3.2	2.5
120.623341050222	14.085437203851	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04379LZ	Wawa Bridge 4	12	reinforced_concrete	Year Known	2005	9.6	15			1.1	1.1	2	Estuary	Wawa	Nasugbu	Secondary	407	4.4	
121.13293185899	14.0861899554495	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B03152LZ	Sambat Flyover	63	reinforced_concrete	Year Known	2000	9.88	15		4.27	0.96	0.98	2	Road	Sambat	Tanauan	Secondary	421	7	6.91
121.071290489906	13.6332274222908	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B04420LZ	Ilijan Bridge № 1	11	reinforced_concrete	Year Known	2009	9.5	20			1.07	1.07	2	River	Ilijan	Batangas City	Secondary	439	4.04	
120.693994098454	14.0465195555128	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Tagaytay - Nasugbu Road	B00050LZ	Palico Bridge	101	reinforced_concrete	Post 1970	1982	11.8	15			1.85	1.85	2	River	Luntal-bilaran	Tuy;Nasugbu	Secondary	407	17.58	18.03
121.415710111865	13.7682101571145	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03108LZ	Abung Bridge	10	reinforced_concrete	Year Known	1975	18.61	15			0.72	0.64	4	River	Abung	San Juan	Tertiary		4.82	
120.941719108275	13.945410967542	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B00076LZ	Subic-Panhulan Bridge	17	reinforced_concrete	Year Known	2013	9.63	10			1.1	1.08	2		Subic-panhulan	Agoncillo	Tertiary		5.19	
120.960959241042	13.7685757487553	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Bauan - Mabini Road	B02926LZ	Nagilo Bridge	6	reinforced_concrete	Year Known	1941	6.9	15					2	River	San Juan	Mabini	Tertiary		3	
121.149171231182	13.9742900915548	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Lipa - Balete Road	B03069LZ	Balacnin Bridge № 1	64	reinforced_concrete	Year Known	1998	9.35			5.2	0.96	0.96	2	Road	Bulacnin	Lipa	Tertiary		6.82	5.33
120.627544257623	14.0796521601059	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Tagaytay - Nasugbu Road	B03175LZ	Wawa Bridge	7	reinforced_concrete	Year Known	1975	11.3	15		5.2	1.18	1.1	2	River	Wawa	Nasugbu	Secondary	407	2.5	
121.319938691056	13.8364532103582	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Rosario - San Juan Road	B02998LZ	Pinagsibaan Bridge № 2	25	reinforced_concrete	Year Known	1975	12.15	20			0.75	0.75	2	River	Pinagsibaan	Rosario	Secondary	422	7.62	
120.836878768916	13.9187122499441	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00004LZ	Puting Bato Bridge	16	reinforced_concrete	Year Known	1968	8.38	15			0.5	0.5	2	River	Puting Pato	Calaca	Secondary	436	3	
121.078610124624	13.7580634854095	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B03027LZ	Pallocan Bridge	20	steel	Year Known	1989	9.4	20			1	1	2		Pallocan	Batangas City	Secondary	438	7.4	
121.389116987604	13.672963582603	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03116LZ	Punlaan Bridge	12	reinforced_concrete	Year Known	1984	9.5	15			1.04	1.03	2	River	Laiya Aplaya	San Juan	Tertiary		2.86	
120.65391048969	14.0264077431213	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Nasugbu - Lian - Calatagan Road	B00056LZ	Bagbag Bridge	24	reinforced_concrete	Post 1970	2011	9.22	15			1.11	1.11	2	River	Bungahan	Lian	Secondary	408	5	4.1
121.039413932447	14.0944580775606	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B00033LZ	Quiling Bridge № 1	21	reinforced_concrete	Year Known	2016	9.6	15			1.1	1.14	2	River	Quiling	Talisay	Secondary	421	5.86	4.7
121.396725462044	13.8226085491864	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03104LZ	Lawaye Bridge	32	reinforced_concrete	Year Known	1975	16.95	5			1.05	1.1	4	River	Mabalanoy	San Juan	Tertiary		10.92	
121.047149135414	13.7542820517867	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Manila - Batangas Pier Road	B02919LZ	Sta. Clara Bridge	14	reinforced_concrete	Year Known	2005	8.45	10			0.8	0.8	2	Swamp	Santa Clara	Batangas City	Secondary	437		
120.718481424177	13.9501329301439	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Balayan - Balibago Road	B03048LZ	Binambang Bridge	73	steel	Post 1970	1975	8.3	15			0.8	0.8	2	River	Caloocan	Balayan	Secondary	409	10.1	9.17
121.000078074336	14.0844568299282	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03166LZ	Santa Maria Bridge № 3	7	reinforced_concrete	Year Known	1977	7.54	10	5				2	River	Balas	Talisay	Tertiary		5	
121.214242396653	13.6930959897794	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B03032LZ	Biga Bridge № 1	40	steel	Year Known	1985	9.4	15			1.05	1.05	2		Matapad Na Parang	Lobo	Secondary	438	10.2	
120.939241965554	14.0697480633966	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03170LZ	Leviste Bridge № 1	26	reinforced_concrete	Year Known	1987	9.37	15			1	1.03	2	River	Leviste	Laurel	Tertiary		4.95	
121.421916344928	13.7511577015191	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B04538LZ	Yaboc Bridge	16	reinforced_concrete	Year Known	2013	7.32	15			1.11	1.11	2	River	Calubcub	San Juan	Tertiary		6	
120.725354242431	13.972372089325	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00103LZ	Munting Tubig Bridge	32	reinforced_concrete	Post 1970	1982	9.95	15			1.65	1.75	2	River	Munting Tubig	Balayan	Secondary	436	11.7	7.05
121.003678197551	14.0864198414147	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03164LZ	Santa Maria Bridge № 1	12	reinforced_concrete	Year Known	1980	8.4	15	4.37		0.53	0.53	2	River	SantaMaria	Talisay	Tertiary		4.5	
121.101969872629	13.8843487510591	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Manila - Batangas Road	B03003LZ	Malaking Ilog Bridge	42	reinforced_concrete	Year Known	2011	16.93	20			0.75	0.75	4	River	Taysan	San Jose	Primary	4	22.7	
121.134967357845	14.1444956152326	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Daang Maharlika	B02755LZ	Viga Bridge № 2	48	steel	Year Known	1992	9.5	20	5.6		0.73	0.72	2	River	Santa Anastacia	Santo Tomas	Primary	1	16.7	10.9
120.706355359366	14.0597405329471	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Tagaytay - Nasugbu Road	B00099LZ	Bayudbud Bridge	51	reinforced_concrete	1945-1970	1952	9.56	15			1.17	1.1	2	River	Sabang	Tuy	Secondary	407	16.8	15.34
120.932531921094	14.060124350679	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03172LZ	Pata Bridge	25	reinforced_concrete	Year Known	1992	9.5	15			0.8	0.8	2	River	Balakilong	Laurel	Tertiary		5.9	
121.166605203945	14.095111682489	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Daang Maharlika	B04540LZ	Cabaong Bridge	17	reinforced_concrete	Year Known	1989	16.9	15			0.7	0.7	4	River	San Miguel	Santo Tomas	Primary	1	10	
